,date,COMNAM,TAQ_TICKER,MARKETCAP,pNYSE_size,pNYSE_value,pNYSE_prof,pNYSE_dur,pNYSE_valprof,pNYSE_fscore,pNYSE_debtiss,pNYSE_repurch,pNYSE_nissa,pNYSE_accruals,pNYSE_growth,pNYSE_aturnover,pNYSE_gmargins,pNYSE_divp,pNYSE_ep,pNYSE_cfp,pNYSE_noa,pNYSE_inv,pNYSE_invcap,pNYSE_igrowth,pNYSE_sgrowth,pNYSE_lev,pNYSE_roaa,pNYSE_roea,pNYSE_sp,pNYSE_gltnoa,pNYSE_divg,pNYSE_invaci,pNYSE_mom,pNYSE_indmom,pNYSE_valmom,pNYSE_valmomprof,pNYSE_shortint,pNYSE_mom12,pNYSE_momrev,pNYSE_lrrev,pNYSE_valuem,pNYSE_nissm,pNYSE_sue,pNYSE_roe,pNYSE_rome,pNYSE_roa,pNYSE_strev,pNYSE_ivol,pNYSE_betaarb,pNYSE_season,pNYSE_indrrev,pNYSE_indrrevlv,pNYSE_indmomrev,pNYSE_ciss,pNYSE_price,pNYSE_age,pNYSE_shvol,pNYSE_exchsw,pNYSE_ipo
10001,20170309,GAS NATURAL INC,EGAS,133604.0,10.0,9.0,1.0,,6.0,10,1.0,1.0,5.0,8.0,8.0,4.0,1.0,10.0,3.0,7.0,3.0,9.0,10.0,10.0,9.0,8.0,3.0,3.0,8.0,3.0,3.0,,10.0,4.0,10.0,10.0,9.0,9.0,5.0,8.0,8.0,6.0,,,,,7.0,10.0,10.0,5.0,7.0,8.0,6.0,3.0,2.0,4,10.0,10,1
10026,20170309,J & J SNACK FOODS CORP,JJSF,2481748.66291,6.0,3.0,8.0,3.0,7.0,1,10.0,10.0,6.0,3.0,4.0,8.0,6.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,9.0,7.0,3.0,6.0,10.0,,5.0,2.0,3.0,6.0,7.0,4.0,4.0,2.0,4.0,6.0,,5.0,4.0,8.0,4.0,8.0,9.0,7.0,3.0,2.0,1.0,5.0,10.0,4,9.0,10,1
10028,20170309,D G S E COMPANIES INC,DGSE,17344.6,10.0,8.0,9.0,9.0,10.0,1,10.0,1.0,4.0,10.0,9.0,10.0,2.0,,1.0,,9.0,10.0,9.0,1.0,9.0,9.0,1.0,1.0,10.0,8.0,,,,2.0,,,10.0,10.0,2.0,,1.0,4.0,,,,,1.0,1.0,10.0,1.0,1.0,,,,1.0,4,10.0,10,1
10032,20170309,PLEXUS CORP,PLXS,1856037.19,7.0,7.0,3.0,7.0,5.0,1,1.0,10.0,6.0,1.0,4.0,9.0,1.0,,9.0,8.0,8.0,5.0,8.0,10.0,2.0,6.0,7.0,7.0,9.0,,,,7.0,9.0,8.0,7.0,7.0,8.0,4.0,7.0,6.0,4.0,10.0,7.0,8.0,8.0,5.0,10.0,4.0,3.0,7.0,8.0,9.0,4.0,7.0,4,7.0,10,1
10044,20170309,ROCKY MOUNTAIN CHOC FAC INC NEW,RMCF,65506.26,10.0,4.0,8.0,4.0,8.0,10,10.0,10.0,8.0,5.0,9.0,8.0,6.0,9.0,8.0,6.0,8.0,9.0,9.0,10.0,4.0,2.0,10.0,9.0,5.0,10.0,2.0,,5.0,2.0,4.0,7.0,10.0,3.0,6.0,6.0,4.0,5.0,,9.0,8.0,10.0,6.0,4.0,10.0,1.0,6.0,,,8.0,2.0,4,10.0,10,1
10051,20170309,HANGER INC,<undefined>,,,3.0,1.0,5.0,1.0,1,1.0,1.0,6.0,10.0,10.0,7.0,1.0,,1.0,,7.0,9.0,3.0,5.0,4.0,6.0,1.0,1.0,8.0,10.0,,,,5.0,,,5.0,2.0,9.0,9.0,,6.0,,,,,7.0,10.0,9.0,1.0,9.0,10.0,8.0,,,4,,10,1
10104,20170309,ORACLE CORP,ORCL,174103861.32,1.0,4.0,6.0,4.0,3.0,1,1.0,10.0,9.0,5.0,2.0,2.0,10.0,4.0,8.0,5.0,9.0,6.0,2.0,1.0,6.0,3.0,9.0,9.0,1.0,9.0,9.0,1.0,3.0,5.0,3.0,2.0,9.0,3.0,4.0,6.0,4.0,8.0,3.0,8.0,6.0,8.0,3.0,9.0,6.0,3.0,3.0,2.0,2.0,8.0,6.0,4,10.0,10,1
10107,20170309,MICROSOFT CORP,MSFT,500203016.9,1.0,2.0,7.0,2.0,3.0,1,1.0,10.0,8.0,5.0,5.0,3.0,10.0,5.0,4.0,2.0,10.0,5.0,2.0,4.0,3.0,1.0,8.0,8.0,1.0,9.0,8.0,2.0,7.0,5.0,4.0,5.0,10.0,6.0,1.0,4.0,2.0,8.0,6.0,10.0,7.0,10.0,7.0,10.0,6.0,4.0,7.0,8.0,7.0,8.0,8.0,4,10.0,10,1
10138,20170309,T ROWE PRICE GROUP INC,TROW,17098115.84,2.0,,,,,10,10.0,10.0,9.0,,,,,7.0,8.0,5.0,,,,,,1.0,10.0,9.0,1.0,3.0,8.0,,3.0,10.0,,,5.0,2.0,4.0,6.0,,9.0,9.0,9.0,9.0,10.0,3.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,8.0,4,5.0,10,1
10145,20170309,HONEYWELL INTERNATIONAL INC,HON,96055070.86,1.0,2.0,5.0,3.0,2.0,10,1.0,10.0,8.0,6.0,3.0,5.0,6.0,5.0,7.0,4.0,6.0,6.0,5.0,6.0,7.0,2.0,9.0,9.0,3.0,1.0,7.0,5.0,4.0,7.0,3.0,2.0,9.0,4.0,3.0,3.0,3.0,7.0,2.0,9.0,6.0,8.0,3.0,10.0,6.0,6.0,4.0,4.0,5.0,6.0,10.0,1,9.0,10,1
10158,20170309,AMERESCO INC,AMRC,161524.2,10.0,10.0,3.0,10.0,9.0,1,1.0,1.0,3.0,4.0,2.0,6.0,3.0,,3.0,9.0,2.0,2.0,5.0,1.0,3.0,9.0,3.0,3.0,10.0,9.0,,,5.0,6.0,8.0,7.0,8.0,2.0,7.0,10.0,10.0,8.0,,,,,8.0,2.0,3.0,1.0,8.0,,,2.0,1.0,8,10.0,10,1
10180,20170309,AKORN INC,AKRX,2839173.12,4.0,2.0,6.0,2.0,2.0,10,10.0,1.0,2.0,9.0,3.0,3.0,9.0,,4.0,2.0,3.0,3.0,7.0,6.0,1.0,2.0,8.0,9.0,1.0,10.0,,,1.0,3.0,1.0,1.0,2.0,1.0,9.0,2.0,5.0,2.0,,,,,2.0,2.0,4.0,1.0,4.0,,,1.0,3.0,4,2.0,10,1
10182,20170309,TECH DATA CORP,TECD,3299008.55,5.0,8.0,5.0,8.0,8.0,1,10.0,10.0,9.0,5.0,9.0,10.0,1.0,,9.0,7.0,10.0,10.0,3.0,3.0,4.0,8.0,5.0,6.0,10.0,5.0,,3.0,6.0,4.0,8.0,7.0,5.0,5.0,2.0,6.0,8.0,5.0,,,,,6.0,10.0,5.0,1.0,5.0,6.0,3.0,7.0,9.0,4,6.0,10,1
10200,20170309,REPLIGEN CORP,RGEN,1083716.9,8.0,1.0,7.0,1.0,2.0,10,10.0,1.0,2.0,4.0,2.0,4.0,9.0,,3.0,1.0,9.0,3.0,5.0,10.0,1.0,1.0,8.0,5.0,1.0,10.0,,,5.0,3.0,2.0,3.0,2.0,4.0,9.0,1.0,2.0,2.0,,7.0,4.0,8.0,4.0,4.0,4.0,10.0,6.0,,,8.0,5.0,4,6.0,10,1
10220,20170309,B W X TECHNOLOGIES INC,BWXT,4608559.34,4.0,1.0,7.0,1.0,1.0,10,1.0,10.0,8.0,10.0,10.0,7.0,5.0,3.0,5.0,3.0,10.0,10.0,4.0,7.0,10.0,1.0,9.0,10.0,3.0,6.0,7.0,,6.0,9.0,3.0,3.0,8.0,6.0,1.0,3.0,1.0,10.0,7.0,10.0,5.0,9.0,1.0,10.0,8.0,4.0,2.0,2.0,5.0,10.0,6.0,8,4.0,10,1
10232,20170309,ELMIRA SAVINGS BANK NY,ESBK,60740.75,10.0,,,,,10,1.0,1.0,4.0,,,,,9.0,9.0,6.0,,,,,,10.0,3.0,6.0,3.0,,7.0,,6.0,10.0,,,10.0,5.0,4.0,6.0,,2.0,5.0,6.0,9.0,3.0,4.0,5.0,10.0,8.0,6.0,,,7.0,3.0,4,10.0,10,1
10239,20170309,BALDWIN & LYONS INC,BWIN B,298919.95,9.0,,,,,10,10.0,1.0,4.0,,,,,9.0,8.0,5.0,,,,,,8.0,5.0,4.0,5.0,6.0,2.0,,2.0,8.0,,,10.0,2.0,2.0,6.0,,5.0,,4.0,6.0,4.0,6.0,8.0,9.0,4.0,7.0,8.0,9.0,8.0,5.0,4,8.0,10,1
10252,20170309,INDEPENDENT BANK CORP MA,INDB,1750969.5,7.0,,,,,10,10.0,10.0,4.0,,,,,5.0,7.0,4.0,,,,,,9.0,4.0,6.0,1.0,,7.0,,8.0,10.0,,,5.0,8.0,4.0,4.0,,2.0,2.0,5.0,5.0,3.0,4.0,7.0,6.0,8.0,5.0,6.0,9.0,3.0,8.0,4,9.0,10,1
10253,20170309,DOCUMENT SECURITY SYSTEMS INC,DSS,14405.58,10.0,5.0,8.0,7.0,9.0,10,10.0,1.0,1.0,1.0,10.0,7.0,7.0,,,,9.0,6.0,10.0,10.0,7.0,7.0,1.0,1.0,9.0,10.0,,,,5.0,,,8.0,8.0,7.0,10.0,2.0,5.0,,,,,1.0,1.0,10.0,1.0,1.0,,,1.0,1.0,4,3.0,10,1
10257,20170309,D L H HOLDINGS CORP,DLHC,55872.74,10.0,6.0,8.0,5.0,9.0,10,10.0,10.0,1.0,1.0,8.0,10.0,2.0,,10.0,10.0,6.0,7.0,2.0,1.0,3.0,3.0,10.0,10.0,8.0,1.0,,,8.0,5.0,8.0,10.0,10.0,10.0,1.0,5.0,5.0,1.0,,3.0,4.0,,9.0,1.0,10.0,1.0,10.0,,,1.0,1.0,4,10.0,10,1
10258,20170309,CELLDEX THERAPEUTICS INC,CLDX,425084.85,9.0,2.0,,2.0,,1,10.0,1.0,3.0,7.0,1.0,1.0,1.0,,2.0,,10.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,,,,3.0,,,1.0,1.0,10.0,4.0,6.0,1.0,,,,,2.0,2.0,1.0,1.0,4.0,,,1.0,1.0,4,2.0,10,1
